
../ompsimple 1 1000000 500
1 thread(s), 1485936 usec
1 thread(s), 1487739 usec
1 thread(s), 1493839 usec
1 thread(s), 1486258 usec
1 thread(s), 1488600 usec
1 thread(s), 1484654 usec
1 thread(s), 1484679 usec
1 thread(s), 1485258 usec
1 thread(s), 1486713 usec
1 thread(s), 1485385 usec
1 thread(s), 1488908 usec
1 thread(s), 1484705 usec
1 thread(s), 1495142 usec
1 thread(s), 1484571 usec
1 thread(s), 1486763 usec
1 thread(s), 1485023 usec
1 thread(s), 1487376 usec
1 thread(s), 1486616 usec
1 thread(s), 1488727 usec
1 thread(s), 1486826 usec

../ompsimple 2 500000 500
2 thread(s), 795816 usec
2 thread(s), 795719 usec
2 thread(s), 795462 usec
2 thread(s), 795076 usec
2 thread(s), 794605 usec
2 thread(s), 797783 usec
2 thread(s), 797859 usec
2 thread(s), 795168 usec
2 thread(s), 797740 usec
2 thread(s), 795998 usec
2 thread(s), 795402 usec
2 thread(s), 795535 usec
2 thread(s), 803235 usec
2 thread(s), 803963 usec
2 thread(s), 796127 usec
2 thread(s), 796005 usec
2 thread(s), 795542 usec
2 thread(s), 795890 usec
2 thread(s), 805417 usec
2 thread(s), 805182 usec

../ompsimple 4 250000 500
4 thread(s), 676525 usec
4 thread(s), 680320 usec
4 thread(s), 675286 usec
4 thread(s), 682955 usec
4 thread(s), 670451 usec
4 thread(s), 670677 usec
4 thread(s), 679101 usec
4 thread(s), 715264 usec
4 thread(s), 672057 usec
4 thread(s), 676551 usec
4 thread(s), 667368 usec
4 thread(s), 669498 usec
4 thread(s), 670256 usec
4 thread(s), 671719 usec
4 thread(s), 672481 usec
4 thread(s), 673009 usec
4 thread(s), 678100 usec
4 thread(s), 672742 usec
4 thread(s), 671999 usec
4 thread(s), 681308 usec

../ompsimple 8 125000 500
8 thread(s), 683019 usec
8 thread(s), 674439 usec
8 thread(s), 677928 usec
8 thread(s), 674484 usec
8 thread(s), 686709 usec
8 thread(s), 680296 usec
8 thread(s), 690008 usec
8 thread(s), 685757 usec
8 thread(s), 682686 usec
8 thread(s), 675488 usec
8 thread(s), 682712 usec
8 thread(s), 675531 usec
8 thread(s), 677877 usec
8 thread(s), 675439 usec
8 thread(s), 673450 usec
8 thread(s), 673586 usec
8 thread(s), 676078 usec
8 thread(s), 688448 usec
8 thread(s), 677310 usec
8 thread(s), 676349 usec

../ompsimple 1 1000000 1000
1 thread(s), 2976310 usec
1 thread(s), 2976354 usec
1 thread(s), 2976777 usec
1 thread(s), 2968884 usec
1 thread(s), 2976742 usec
1 thread(s), 2968822 usec
1 thread(s), 2970102 usec
1 thread(s), 2965557 usec
1 thread(s), 2971104 usec
1 thread(s), 2969049 usec
1 thread(s), 2971003 usec
1 thread(s), 2972322 usec
1 thread(s), 2968869 usec
1 thread(s), 2973684 usec
1 thread(s), 2972030 usec
1 thread(s), 2972681 usec
1 thread(s), 2974305 usec
1 thread(s), 2973962 usec
1 thread(s), 2967536 usec
1 thread(s), 2974073 usec

../ompsimple 2 500000 1000
2 thread(s), 1606809 usec
2 thread(s), 1608801 usec
2 thread(s), 1590898 usec
2 thread(s), 1635860 usec
2 thread(s), 1589800 usec
2 thread(s), 1593548 usec
2 thread(s), 1587311 usec
2 thread(s), 1588505 usec
2 thread(s), 1587941 usec
2 thread(s), 1588583 usec
2 thread(s), 1589670 usec
2 thread(s), 1588285 usec
2 thread(s), 1589304 usec
2 thread(s), 1589707 usec
2 thread(s), 1589957 usec
2 thread(s), 1607453 usec
2 thread(s), 1607433 usec
2 thread(s), 1606590 usec
2 thread(s), 1607222 usec
2 thread(s), 1606243 usec

../ompsimple 4 250000 1000
4 thread(s), 1368811 usec
4 thread(s), 1337504 usec
4 thread(s), 1354194 usec
4 thread(s), 1334586 usec
4 thread(s), 1330067 usec
4 thread(s), 1333206 usec
4 thread(s), 1360432 usec
4 thread(s), 1335968 usec
4 thread(s), 1329384 usec
4 thread(s), 1326655 usec
4 thread(s), 1329067 usec
4 thread(s), 1330369 usec
4 thread(s), 1334565 usec
4 thread(s), 1343130 usec
4 thread(s), 1335615 usec
4 thread(s), 1349636 usec
4 thread(s), 1335919 usec
4 thread(s), 1337119 usec
4 thread(s), 1330044 usec
4 thread(s), 1352265 usec

../ompsimple 8 125000 1000
8 thread(s), 1368470 usec
8 thread(s), 1351895 usec
8 thread(s), 1348186 usec
8 thread(s), 1351772 usec
8 thread(s), 1390229 usec
8 thread(s), 1346638 usec
8 thread(s), 1350573 usec
8 thread(s), 1358621 usec
8 thread(s), 1349043 usec
8 thread(s), 1351800 usec
8 thread(s), 1355388 usec
8 thread(s), 1347277 usec
8 thread(s), 1353541 usec
8 thread(s), 1363846 usec
8 thread(s), 1346346 usec
8 thread(s), 1356150 usec
8 thread(s), 1349011 usec
8 thread(s), 1354647 usec
8 thread(s), 1365800 usec
