
mpiexec 1 100000 500
1 thread(s), 146852 usec
1 thread(s), 149341 usec
1 thread(s), 145783 usec
1 thread(s), 150844 usec
1 thread(s), 147300 usec
1 thread(s), 150405 usec
1 thread(s), 150726 usec
1 thread(s), 146792 usec
1 thread(s), 147027 usec
1 thread(s), 148571 usec
1 thread(s), 150821 usec
1 thread(s), 148491 usec
1 thread(s), 147582 usec
1 thread(s), 147075 usec
1 thread(s), 145637 usec
1 thread(s), 147750 usec
1 thread(s), 147615 usec
1 thread(s), 147266 usec
1 thread(s), 146710 usec
1 thread(s), 146910 usec

mpiexec 2 50000 500
2 thread(s), 76710 usec
2 thread(s), 78101 usec
2 thread(s), 78379 usec
2 thread(s), 80386 usec
2 thread(s), 81088 usec
2 thread(s), 79031 usec
2 thread(s), 78959 usec
2 thread(s), 102939 usec
2 thread(s), 79857 usec
2 thread(s), 92621 usec
2 thread(s), 82032 usec
2 thread(s), 92542 usec
2 thread(s), 83328 usec
2 thread(s), 95733 usec
2 thread(s), 77015 usec
2 thread(s), 93431 usec
2 thread(s), 76519 usec
2 thread(s), 81000 usec
2 thread(s), 76566 usec
2 thread(s), 102091 usec

mpiexec 4 25000 500
4 thread(s), 61956 usec
4 thread(s), 61698 usec
4 thread(s), 61571 usec
4 thread(s), 61890 usec
4 thread(s), 61143 usec
4 thread(s), 65504 usec
4 thread(s), 62440 usec
4 thread(s), 61466 usec
4 thread(s), 61718 usec
4 thread(s), 61843 usec
4 thread(s), 61639 usec
4 thread(s), 61730 usec
4 thread(s), 61622 usec
4 thread(s), 62741 usec
4 thread(s), 61728 usec
4 thread(s), 62999 usec
4 thread(s), 61830 usec
4 thread(s), 61612 usec
4 thread(s), 63483 usec
4 thread(s), 61600 usec

mpiexec 8 12500 500
8 thread(s), 65524 usec
8 thread(s), 51559 usec
8 thread(s), 72354 usec
8 thread(s), 73278 usec
8 thread(s), 75241 usec
8 thread(s), 58227 usec
8 thread(s), 62925 usec
8 thread(s), 59434 usec
8 thread(s), 65531 usec
8 thread(s), 56619 usec
8 thread(s), 54454 usec
8 thread(s), 79293 usec
8 thread(s), 75752 usec
8 thread(s), 59166 usec
8 thread(s), 62947 usec
8 thread(s), 54622 usec
8 thread(s), 66728 usec
8 thread(s), 53141 usec
8 thread(s), 60059 usec
8 thread(s), 72624 usec

mpiexec 1 100000 1000
1 thread(s), 293792 usec
1 thread(s), 293592 usec
1 thread(s), 290134 usec
1 thread(s), 288883 usec
1 thread(s), 292560 usec
1 thread(s), 294762 usec
1 thread(s), 291343 usec
1 thread(s), 290037 usec
1 thread(s), 292558 usec
1 thread(s), 291394 usec
1 thread(s), 287480 usec
1 thread(s), 289871 usec
1 thread(s), 292432 usec
1 thread(s), 295299 usec
1 thread(s), 290152 usec
1 thread(s), 295124 usec
1 thread(s), 289661 usec
1 thread(s), 288143 usec
1 thread(s), 286036 usec
1 thread(s), 293152 usec

mpiexec 2 50000 1000
2 thread(s), 158403 usec
2 thread(s), 153186 usec
2 thread(s), 168859 usec
2 thread(s), 152929 usec
2 thread(s), 176452 usec
2 thread(s), 169005 usec
2 thread(s), 156643 usec
2 thread(s), 152969 usec
2 thread(s), 157611 usec
2 thread(s), 156132 usec
2 thread(s), 175543 usec
2 thread(s), 154941 usec
2 thread(s), 156680 usec
2 thread(s), 154065 usec
2 thread(s), 156412 usec
2 thread(s), 157687 usec
2 thread(s), 169316 usec
2 thread(s), 154497 usec
2 thread(s), 158436 usec
2 thread(s), 156646 usec

mpiexec 4 25000 1000
4 thread(s), 124008 usec
4 thread(s), 130563 usec
4 thread(s), 123321 usec
4 thread(s), 124526 usec
4 thread(s), 123268 usec
4 thread(s), 122812 usec
4 thread(s), 123440 usec
4 thread(s), 124120 usec
4 thread(s), 128412 usec
4 thread(s), 124171 usec
4 thread(s), 122621 usec
4 thread(s), 124166 usec
4 thread(s), 124555 usec
4 thread(s), 123566 usec
4 thread(s), 123116 usec
4 thread(s), 123550 usec
4 thread(s), 123232 usec
4 thread(s), 124373 usec
4 thread(s), 122949 usec
4 thread(s), 117652 usec

mpiexec 8 12500 1000
8 thread(s), 111433 usec
8 thread(s), 125688 usec
8 thread(s), 127119 usec
8 thread(s), 144578 usec
8 thread(s), 116134 usec
8 thread(s), 117007 usec
8 thread(s), 117818 usec
8 thread(s), 123394 usec
8 thread(s), 128597 usec
8 thread(s), 119163 usec
8 thread(s), 131107 usec
8 thread(s), 135890 usec
8 thread(s), 131212 usec
8 thread(s), 125973 usec
8 thread(s), 127834 usec
8 thread(s), 127542 usec
8 thread(s), 122587 usec
8 thread(s), 143173 usec
8 thread(s), 133560 usec
8 thread(s), 116928 usec

mpiexec 1 100000 1500
1 thread(s), 432495 usec
1 thread(s), 433219 usec
1 thread(s), 432279 usec
1 thread(s), 433080 usec
1 thread(s), 438558 usec
1 thread(s), 430167 usec
1 thread(s), 433410 usec
1 thread(s), 430898 usec
1 thread(s), 434107 usec
1 thread(s), 436037 usec
1 thread(s), 437428 usec
1 thread(s), 431114 usec
1 thread(s), 431847 usec
1 thread(s), 436430 usec
1 thread(s), 434613 usec
1 thread(s), 434852 usec
1 thread(s), 436750 usec
1 thread(s), 433880 usec
1 thread(s), 436232 usec
1 thread(s), 432854 usec

mpiexec 2 50000 1500
2 thread(s), 228741 usec
2 thread(s), 234671 usec
2 thread(s), 228537 usec
2 thread(s), 228462 usec
2 thread(s), 228541 usec
2 thread(s), 230415 usec
2 thread(s), 228566 usec
2 thread(s), 228569 usec
2 thread(s), 237538 usec
2 thread(s), 231198 usec
2 thread(s), 230316 usec
2 thread(s), 232656 usec
2 thread(s), 231565 usec
2 thread(s), 231167 usec
2 thread(s), 250127 usec
2 thread(s), 235531 usec
2 thread(s), 270176 usec
2 thread(s), 234950 usec
2 thread(s), 229720 usec
2 thread(s), 232345 usec

mpiexec 4 25000 1500
4 thread(s), 183517 usec
4 thread(s), 186066 usec
4 thread(s), 184675 usec
4 thread(s), 184188 usec
4 thread(s), 183899 usec
4 thread(s), 191473 usec
4 thread(s), 189221 usec
4 thread(s), 184149 usec
4 thread(s), 184213 usec
4 thread(s), 192904 usec
4 thread(s), 184063 usec
4 thread(s), 191926 usec
4 thread(s), 183632 usec
4 thread(s), 190264 usec
4 thread(s), 196786 usec
4 thread(s), 185768 usec
4 thread(s), 184595 usec
4 thread(s), 184859 usec
4 thread(s), 184444 usec
4 thread(s), 183899 usec

mpiexec 8 12500 1500
8 thread(s), 186608 usec
8 thread(s), 211668 usec
8 thread(s), 190011 usec
8 thread(s), 177568 usec
8 thread(s), 178193 usec
8 thread(s), 183418 usec
8 thread(s), 183073 usec
8 thread(s), 195432 usec
8 thread(s), 208801 usec
8 thread(s), 206759 usec
8 thread(s), 190055 usec
8 thread(s), 203631 usec
8 thread(s), 182102 usec
8 thread(s), 191358 usec
8 thread(s), 182755 usec
8 thread(s), 208298 usec
8 thread(s), 187821 usec
8 thread(s), 194202 usec
8 thread(s), 197078 usec
8 thread(s), 203066 usec

mpiexec 1 100000 2000
1 thread(s), 574241 usec
1 thread(s), 580273 usec
1 thread(s), 579024 usec
1 thread(s), 573652 usec
1 thread(s), 583291 usec
1 thread(s), 574175 usec
1 thread(s), 579959 usec
1 thread(s), 575294 usec
1 thread(s), 578772 usec
1 thread(s), 573650 usec
1 thread(s), 579628 usec
1 thread(s), 577517 usec
1 thread(s), 580205 usec
1 thread(s), 582814 usec
1 thread(s), 575746 usec
1 thread(s), 574052 usec
1 thread(s), 576614 usec
1 thread(s), 581392 usec
1 thread(s), 575648 usec
1 thread(s), 578867 usec

mpiexec 2 50000 2000
2 thread(s), 305109 usec
2 thread(s), 307128 usec
2 thread(s), 304500 usec
2 thread(s), 320805 usec
2 thread(s), 322458 usec
2 thread(s), 305363 usec
2 thread(s), 317316 usec
2 thread(s), 330667 usec
2 thread(s), 308770 usec
2 thread(s), 305901 usec
2 thread(s), 323314 usec
2 thread(s), 318076 usec
2 thread(s), 303819 usec
2 thread(s), 305394 usec
2 thread(s), 309167 usec
2 thread(s), 308699 usec
2 thread(s), 325176 usec
2 thread(s), 305142 usec
2 thread(s), 323194 usec
2 thread(s), 311517 usec

mpiexec 4 25000 2000
4 thread(s), 246526 usec
4 thread(s), 243751 usec
4 thread(s), 245336 usec
4 thread(s), 247957 usec
4 thread(s), 246820 usec
4 thread(s), 243101 usec
4 thread(s), 251744 usec
4 thread(s), 245105 usec
4 thread(s), 245705 usec
4 thread(s), 245268 usec
4 thread(s), 259698 usec
4 thread(s), 245885 usec
4 thread(s), 245595 usec
4 thread(s), 245420 usec
4 thread(s), 247081 usec
4 thread(s), 244811 usec
4 thread(s), 244361 usec
4 thread(s), 270193 usec
4 thread(s), 245312 usec
4 thread(s), 244544 usec

mpiexec 8 12500 2000
8 thread(s), 259026 usec
8 thread(s), 244954 usec
8 thread(s), 253341 usec
8 thread(s), 255481 usec
8 thread(s), 247884 usec
8 thread(s), 282378 usec
8 thread(s), 271933 usec
8 thread(s), 279671 usec
8 thread(s), 279560 usec
8 thread(s), 233832 usec
8 thread(s), 246693 usec
8 thread(s), 246401 usec
8 thread(s), 258043 usec
8 thread(s), 227359 usec
8 thread(s), 284938 usec
8 thread(s), 278944 usec
8 thread(s), 243536 usec
8 thread(s), 238260 usec
8 thread(s), 244231 usec
8 thread(s), 248598 usec

mpiexec 1 100000 2500
1 thread(s), 728172 usec
1 thread(s), 720789 usec
1 thread(s), 723959 usec
1 thread(s), 716606 usec
1 thread(s), 722747 usec
1 thread(s), 716902 usec
1 thread(s), 727930 usec
1 thread(s), 727519 usec
1 thread(s), 719196 usec
1 thread(s), 722070 usec
1 thread(s), 724878 usec
1 thread(s), 720870 usec
1 thread(s), 723790 usec
1 thread(s), 722466 usec
