
../pthreads_dotprod 1 1000000 500
1 thread(s), 1501468 usec
1 thread(s), 1493110 usec
1 thread(s), 1491300 usec
1 thread(s), 1492433 usec
1 thread(s), 1497104 usec
1 thread(s), 1493878 usec
1 thread(s), 1491507 usec
1 thread(s), 1489086 usec
1 thread(s), 1490788 usec
1 thread(s), 1490751 usec
1 thread(s), 1491476 usec
1 thread(s), 1489700 usec
1 thread(s), 1494396 usec
1 thread(s), 1491097 usec
1 thread(s), 1493477 usec
1 thread(s), 1489122 usec
1 thread(s), 1490560 usec
1 thread(s), 1492657 usec
1 thread(s), 1489843 usec
1 thread(s), 1495438 usec

../pthreads_dotprod 2 500000 500
2 thread(s), 799141 usec
2 thread(s), 798262 usec
2 thread(s), 799665 usec
2 thread(s), 828690 usec
2 thread(s), 801240 usec
2 thread(s), 800588 usec
2 thread(s), 799186 usec
2 thread(s), 800025 usec
2 thread(s), 796876 usec
2 thread(s), 800843 usec
2 thread(s), 808082 usec
2 thread(s), 799340 usec
2 thread(s), 800298 usec
2 thread(s), 798649 usec
2 thread(s), 798354 usec
2 thread(s), 799076 usec
2 thread(s), 803420 usec
2 thread(s), 808992 usec
2 thread(s), 808908 usec
2 thread(s), 806622 usec

../pthreads_dotprod 4 250000 500
4 thread(s), 683470 usec
4 thread(s), 672279 usec
4 thread(s), 667642 usec
4 thread(s), 682407 usec
4 thread(s), 683114 usec
4 thread(s), 682445 usec
4 thread(s), 680545 usec
4 thread(s), 682254 usec
4 thread(s), 682012 usec
4 thread(s), 682729 usec
4 thread(s), 677427 usec
4 thread(s), 675910 usec
4 thread(s), 690094 usec
4 thread(s), 688622 usec
4 thread(s), 687509 usec
4 thread(s), 681850 usec
4 thread(s), 686116 usec
4 thread(s), 677986 usec
4 thread(s), 688199 usec
4 thread(s), 689681 usec

../pthreads_dotprod 8 125000 500
8 thread(s), 712831 usec
8 thread(s), 682121 usec
8 thread(s), 680614 usec
8 thread(s), 699167 usec
8 thread(s), 682556 usec
8 thread(s), 680179 usec
8 thread(s), 683647 usec
8 thread(s), 678792 usec
8 thread(s), 679670 usec
8 thread(s), 677931 usec
8 thread(s), 696902 usec
8 thread(s), 684070 usec
8 thread(s), 680552 usec
8 thread(s), 706073 usec
8 thread(s), 681600 usec
8 thread(s), 686183 usec
8 thread(s), 679264 usec
8 thread(s), 678559 usec
8 thread(s), 684082 usec
8 thread(s), 679589 usec

../pthreads_dotprod 1 1000000 1000
1 thread(s), 2981148 usec
1 thread(s), 2983774 usec
