9,9304
9,9385
9,9320
9,9078
9,9542
9,9267
9,9184
9,9188
9,9681
9,9344
19,0156
18,9929
18,9840
18,9899
19,0038
19,0362
19,0395
19,0417
19,0806
19,0095
39,7150
39,7491
39,8728
39,7405
39,6614
39,7243
39,7900
39,7108
39,6872
39,7919
75,9992
76,0725
76,2404
75,9164
75,9614
75,9238
75,9212
75,9674
76,0380
76,0600
